fecha,entidad_id,mora_120d,mora_30d,mora_60d,mora_90d,morosidad_contable
2019-03-31,BCP,1.907293,2.900174,2.456012,2.132769,2.740000
2019-03-31,BIF,2.555056,3.787887,3.205689,2.828756,2.920000
2019-03-31,FALABELLA,1.347592,5.777026,3.446539,2.228634,2.760000
2019-03-31,GNB,1.753107,4.140985,2.814826,2.139849,2.720000
2019-03-31,INTERBANK,2.075352,3.666275,2.936821,2.449449,2.610000
2019-03-31,MIBANCO,2.809779,5.547175,4.483150,3.534385,5.370000
2019-03-31,PICHINCHA,2.784506,3.774008,3.361379,3.087325,3.700000
2019-03-31,RIPLEY,1.457824,5.523191,3.894343,2.559938,2.900000
2019-03-31,SANTANDER,0.521266,0.594909,0.526799,0.526799,0.540000
2019-03-31,SCOTIABANK,2.795793,4.269669,3.519958,3.078628,3.560000
2019-04-30,ALFIN,4.825325,16.911635,11.768512,7.585339,9.220000
2019-04-30,BANCOM,2.510774,3.551678,3.104312,2.781975,3.560000
2019-04-30,BBVA,2.583996,4.073767,3.495001,2.772372,3.120000
2019-04-30,BCP,1.972727,3.038919,2.548434,2.223712,2.830000
2019-04-30,BIF,2.448163,3.774667,3.110694,2.736638,2.810000
2019-04-30,FALABELLA,1.262449,5.670875,3.844910,2.258907,2.800000
2019-04-30,GNB,1.766719,4.345107,2.921950,2.195506,2.480000
2019-04-30,INTERBANK,2.080857,3.778347,2.983660,2.474725,2.660000
2019-04-30,MIBANCO,2.872858,5.519619,4.523072,3.578674,5.360000
2019-04-30,PICHINCHA,2.665626,3.849128,3.417941,3.024949,3.590000
2019-04-30,RIPLEY,1.389706,5.439263,3.891655,2.603477,2.950000
2019-04-30,SANTANDER,0.537301,0.553567,0.546206,0.537301,0.570000
2019-04-30,SCOTIABANK,2.762207,4.287834,3.551065,3.042472,3.550000
2019-05-31,ALFIN,4.922668,17.189050,12.027311,7.518496,9.200000
2019-05-31,BANCOM,2.677697,2.954427,2.930715,2.902637,2.960000
2019-05-31,BBVA,2.700225,4.307999,3.470135,2.965221,3.320000
2019-05-31,BCP,2.003815,3.080622,2.539762,2.256336,2.850000
2019-05-31,BIF,2.471288,3.767137,3.202563,2.842175,2.930000
2019-05-31,FALABELLA,1.415635,5.734209,3.758561,2.580391,3.050000
2019-05-31,GNB,1.754785,4.233969,2.950419,2.186627,2.670000
2019-05-31,INTERBANK,2.078460,3.731938,2.985172,2.508836,2.670000
2019-05-31,MIBANCO,2.908860,5.454134,4.537457,3.658490,5.300000
2019-05-31,PICHINCHA,2.836910,3.817458,3.491118,3.268200,3.710000
2019-05-31,RIPLEY,1.601184,5.547353,4.053663,2.829854,3.160000
2019-05-31,SANTANDER,0.534095,0.554998,0.549013,0.543033,0.560000
2019-05-31,SCOTIABANK,2.763580,4.243256,3.500501,3.092517,3.550000
2019-06-30,ALFIN,4.667170,17.010749,12.013635,7.468090,9.110000
2019-06-30,BANCOM,2.454651,2.668877,2.644268,2.629350,2.680000
2019-06-30,BBVA,2.648926,4.043192,3.347554,2.823512,3.130000
2019-06-30,BCP,2.044947,3.055319,2.581778,2.269806,2.870000
2019-06-30,BIF,2.492317,4.021216,3.145678,2.809576,2.900000
2019-06-30,FALABELLA,1.643001,5.919861,3.971694,2.618007,3.100000
2019-06-30,GNB,1.775044,4.118707,2.849519,2.214802,2.690000
2019-06-30,INTERBANK,2.093480,3.743898,2.988556,2.525906,2.670000
2019-06-30,MIBANCO,3.039570,5.570870,4.556601,3.712818,5.430000
2019-06-30,PICHINCHA,2.909249,3.770792,3.433204,3.193853,3.880000
2019-06-30,RIPLEY,1.553480,5.370062,3.827854,2.650508,2.960000
2019-06-30,SANTANDER,0.536801,0.612991,0.549053,0.542892,0.650000
2019-06-30,SCOTIABANK,2.804961,4.144755,3.463921,3.086826,3.550000
2019-07-31,ALFIN,4.721934,16.096129,11.641306,7.570080,9.030000
2019-07-31,BANCOM,2.517910,2.762391,2.729604,2.695814,2.810000
2019-07-31,BBVA,2.708863,4.153479,3.567487,2.912252,3.230000
2019-07-31,BCP,2.000196,3.087633,2.564437,2.254296,2.910000
2019-07-31,BIF,2.531079,3.727947,3.101071,2.784768,2.910000
2019-07-31,FALABELLA,1.508289,5.469522,3.756747,2.527979,2.970000
2019-07-31,GNB,1.784725,4.361365,2.844675,2.142517,2.790000
2019-07-31,INTERBANK,2.121939,3.749619,3.005498,2.525819,2.700000
2019-07-31,MIBANCO,3.035756,5.580054,4.525242,3.661716,5.440000
2019-07-31,PICHINCHA,2.967763,3.940210,3.505245,3.267195,3.800000
2019-07-31,RIPLEY,1.569480,5.400406,3.895917,2.655030,2.960000
2019-07-31,SANTANDER,0.515867,0.594717,0.561952,0.521719,0.620000
2019-07-31,SCOTIABANK,2.845106,4.145931,3.486020,3.105272,3.590000
2019-08-31,ALFIN,4.879915,15.399612,11.110888,7.406554,8.750000
2019-08-31,BANCOM,2.514995,2.823005,2.690508,2.650636,2.810000
2019-08-31,BBVA,2.763802,4.069834,3.458632,2.981346,3.230000
2019-08-31,BCP,2.032369,3.090600,2.638469,2.276877,2.850000
2019-08-31,BIF,1.760097,3.518122,2.695182,2.283553,2.850000
2019-08-31,FALABELLA,1.447295,5.339753,3.651687,2.450101,2.880000
2019-08-31,GNB,1.847346,5.642464,3.232728,2.199121,3.870000
2019-08-31,INTERBANK,2.107096,3.773449,2.997254,2.531210,2.740000
2019-08-31,MIBANCO,3.127135,5.651354,4.694794,3.737193,5.490000
2019-08-31,PICHINCHA,2.510969,3.850706,3.067258,2.799992,4.000000
2019-08-31,RIPLEY,1.559654,5.327978,3.958970,2.739024,3.020000
2019-08-31,SANTANDER,0.386937,0.619372,0.457845,0.428015,0.540000
2019-08-31,SCOTIABANK,2.864499,4.186062,3.519374,3.117180,3.560000
2019-09-30,ALFIN,4.830132,15.539785,10.819671,7.210944,8.550000
2019-09-30,BANCOM,2.136634,2.419373,2.400510,2.368089,2.590000
2019-09-30,BBVA,2.698211,3.942497,3.453715,2.870176,3.090000
2019-09-30,BCP,2.035646,3.112516,2.625224,2.331977,2.830000
2019-09-30,BIF,2.391220,3.739040,3.057864,2.698156,2.850000
2019-09-30,FALABELLA,1.435263,5.475965,3.580762,2.431529,2.880000
2019-09-30,GNB,1.843782,5.622450,4.208633,2.455374,3.900000
2019-09-30,INTERBANK,2.129264,3.828784,3.049482,2.552820,2.780000
2019-09-30,MIBANCO,3.109631,5.638089,4.608159,3.830256,5.500000
2019-09-30,PICHINCHA,2.558615,4.305452,3.739831,2.928454,4.030000
2019-09-30,RIPLEY,1.710053,5.468601,3.956789,2.853814,3.140000
2019-09-30,SANTANDER,0.404152,0.593351,0.507925,0.433817,0.530000
2019-09-30,SCOTIABANK,2.901735,4.389616,3.572034,3.189984,3.590000
2019-10-31,ALFIN,4.815662,16.168395,11.288128,7.271095,8.650000
2019-10-31,BANCOM,2.275774,2.589765,2.525959,2.506278,2.660000
2019-10-31,BBVA,2.775043,4.121270,3.358113,2.930348,3.180000
2019-10-31,BCP,2.036867,3.038523,2.540111,2.253751,2.760000
2019-10-31,BIF,2.478247,3.645157,3.068552,2.810196,2.920000
2019-10-31,FALABELLA,1.445664,5.627824,3.646232,2.380121,2.880000
2019-10-31,GNB,2.054318,5.509976,4.142229,3.541390,3.840000
2019-10-31,INTERBANK,2.089313,3.724445,3.006053,2.493585,2.650000
2019-10-31,MIBANCO,3.255118,5.595813,4.603492,3.853039,5.450000
2019-10-31,PICHINCHA,2.447932,3.971715,3.576906,3.267644,3.890000
2019-10-31,RIPLEY,1.759284,5.559816,4.005800,2.830645,3.130000
2019-10-31,SANTANDER,0.388334,0.551450,0.519692,0.461598,0.500000
2019-10-31,SCOTIABANK,2.914329,4.170433,3.521754,3.167710,3.610000
2019-11-30,ALFIN,4.733270,16.858751,11.821951,7.569759,8.990000
2019-11-30,BANCOM,2.300274,2.634926,2.527777,2.484010,2.810000
2019-11-30,BBVA,2.755910,4.012962,3.336224,2.903087,3.120000
2019-11-30,BCP,1.972641,2.981802,2.513226,2.185757,2.710000
2019-11-30,BIF,2.549003,3.705548,3.103886,2.834095,2.920000
2019-11-30,FALABELLA,1.357312,5.570104,3.707178,2.372618,2.870000
2019-11-30,GNB,3.271129,5.742299,4.327242,3.664653,4.170000
2019-11-30,INTERBANK,2.026142,3.671661,2.965374,2.488282,2.620000
2019-11-30,MIBANCO,3.259159,5.531543,4.586853,3.814144,5.390000
2019-11-30,PICHINCHA,2.893950,3.960367,3.635879,3.349713,3.830000
2019-11-30,RIPLEY,1.691131,5.404360,3.940322,2.715620,3.020000
2019-11-30,SANTANDER,0.458740,0.823697,0.517931,0.517298,0.860000
2019-11-30,SCOTIABANK,2.892771,4.218848,3.517940,3.129911,3.570000
2019-12-31,ALFIN,4.504906,17.216616,12.005343,7.593112,8.990000
2019-12-31,BANCOM,2.120513,2.533547,2.468554,2.360590,2.540000
2019-12-31,BBVA,2.601989,3.824537,3.359385,2.813514,3.020000
2019-12-31,BCP,1.955328,2.953515,2.498932,2.192571,2.710000
2019-12-31,BIF,2.471035,3.534020,2.997046,2.721918,2.870000
2019-12-31,FALABELLA,1.388535,5.136437,3.628403,2.429248,2.850000
2019-12-31,GNB,3.313349,5.749227,4.410767,3.723564,4.290000
2019-12-31,INTERBANK,2.019020,3.621037,2.915563,2.456613,2.620000
2019-12-31,MIBANCO,3.286829,5.544117,4.615643,3.916585,5.420000
2019-12-31,PICHINCHA,3.142017,4.192314,3.814741,3.561836,4.030000
2019-12-31,RIPLEY,1.679196,5.261038,3.887308,2.767127,3.040000
2019-12-31,SANTANDER,0.503140,0.546289,0.531307,0.503778,0.550000
2019-12-31,SCOTIABANK,2.757847,4.114048,3.444487,3.022880,3.500000
2020-01-31,ALFIN,4.079757,17.658975,12.131093,7.539218,9.010000
2020-01-31,BANCOM,2.210277,2.994589,2.591026,2.500604,3.030000
2020-01-31,BBVA,2.760924,4.121370,3.381076,2.916457,3.180000
2020-01-31,BCP,1.996090,3.089885,2.572549,2.255115,2.810000
2020-01-31,BIF,2.349124,3.403231,2.850199,2.588445,2.750000
2020-01-31,FALABELLA,1.494232,5.356286,3.607690,2.492047,2.910000
2020-01-31,GNB,2.685630,5.489669,3.868273,3.170683,3.840000
2020-01-31,INTERBANK,2.116037,3.621807,2.931062,2.446497,2.610000
2020-01-31,MIBANCO,3.368657,5.517501,4.593195,3.872304,5.380000
2020-01-31,PICHINCHA,,,,,4.360000
2020-01-31,RIPLEY,1.811300,5.402460,4.042709,2.908978,3.170000
2020-01-31,SANTANDER,0.501713,0.657092,0.533314,0.518454,0.630000
2020-01-31,SCOTIABANK,2.728459,4.123800,3.424878,3.025235,3.550000
2020-02-29,ALFIN,3.996276,17.830825,12.337272,7.481591,9.030000
2020-02-29,BANCOM,2.393504,3.176540,2.822420,2.703381,3.280000
2020-02-29,BBVA,2.810090,4.069220,3.417475,2.943023,3.250000
2020-02-29,BCP,1.903821,2.981809,2.491773,2.156151,2.710000
2020-02-29,BIF,2.270948,3.497119,2.903225,2.553198,2.790000
2020-02-29,FALABELLA,1.468405,5.327624,3.711918,2.410614,2.830000
2020-02-29,GNB,2.752321,5.675079,4.112612,3.240883,3.850000
2020-02-29,INTERBANK,2.033013,3.752880,2.938555,2.480953,2.660000
2020-02-29,MIBANCO,3.340026,5.577180,4.608589,3.913692,5.430000
2020-02-29,PICHINCHA,3.162042,4.306753,3.974622,3.670540,4.240000
2020-02-29,RIPLEY,1.748297,5.644582,3.976825,2.810188,3.110000
2020-02-29,SANTANDER,0.531872,0.570269,0.565696,0.547197,0.600000
2020-02-29,SCOTIABANK,2.783531,4.266600,3.531947,3.068824,3.620000
2020-03-31,ALFIN,3.036929,17.147620,10.742583,6.320153,7.850000
2020-03-31,BANCOM,2.206300,2.859899,2.657156,2.509105,2.860000
2020-03-31,BBVA,2.712083,3.698502,3.149888,2.837656,3.140000
2020-03-31,BCP,1.899688,3.081995,2.542556,2.170417,2.810000
2020-03-31,BIF,1.973442,3.130531,2.589022,2.283959,2.420000
2020-03-31,FALABELLA,1.436781,6.599436,4.257647,2.622908,3.260000
2020-03-31,GNB,2.786094,5.644806,4.352532,3.330362,4.090000
2020-03-31,INTERBANK,1.788041,3.310832,2.588942,2.121155,2.790000
2020-03-31,MIBANCO,3.338913,5.351638,4.588661,3.904934,5.420000
2020-03-31,PICHINCHA,2.982874,4.444464,4.066908,3.478366,4.570000
2020-03-31,RIPLEY,1.741268,5.580897,3.923241,2.789131,3.090000
2020-03-31,SANTANDER,0.512141,1.196406,0.527939,0.512158,1.450000
2020-03-31,SCOTIABANK,2.738004,4.195146,3.427199,3.006695,3.790000
2020-04-30,ALFIN,4.534115,19.057811,11.691116,7.755924,9.040000
2020-04-30,BANCOM,2.286496,2.942134,2.762864,2.670243,2.910000
2020-04-30,BBVA,2.736915,4.698673,3.501543,2.964892,3.690000
2020-04-30,BCP,2.088390,2.985170,2.724666,2.427675,2.920000
2020-04-30,BIF,2.036859,2.950562,2.415135,2.164670,2.440000
2020-04-30,FALABELLA,1.749900,8.650634,5.722500,3.527933,4.040000
2020-04-30,GNB,2.742725,7.431143,4.548246,3.301575,4.150000
2020-04-30,INTERBANK,1.685032,3.868368,2.641344,2.065634,3.030000
2020-04-30,MIBANCO,3.241209,5.122091,4.368744,3.756734,5.030000
2020-04-30,PICHINCHA,2.934644,4.792003,4.055255,3.418564,4.750000
2020-04-30,RIPLEY,1.400894,5.462090,3.705468,2.462725,2.780000
2020-04-30,SANTANDER,0.491890,0.965453,0.922296,0.507199,0.960000
2020-04-30,SCOTIABANK,2.689151,4.590920,3.528729,2.979177,4.180000
2020-05-31,ALFIN,3.956612,23.270346,13.975872,7.388266,10.010000
2020-05-31,BANCOM,2.320434,3.024927,2.660327,2.621586,3.030000
2020-05-31,BBVA,2.679337,4.255666,3.538597,2.888579,3.350000
2020-05-31,BCP,2.107135,2.626597,2.487789,2.346409,2.540000
2020-05-31,BIF,1.924248,3.436185,2.278734,2.101330,2.250000
2020-05-31,FALABELLA,2.110100,10.619221,5.619940,3.634002,4.660000
2020-05-31,GNB,2.782791,8.449932,5.378306,3.482751,4.030000
2020-05-31,INTERBANK,1.546096,3.484070,2.553052,1.962343,2.390000
2020-05-31,MIBANCO,3.180383,5.958901,4.729392,3.690077,5.800000
2020-05-31,PICHINCHA,2.647558,3.991517,3.487466,3.128793,3.920000
2020-05-31,RIPLEY,0.055205,3.930674,2.319178,1.107143,1.410000
2020-05-31,SANTANDER,0.538467,0.948401,0.948401,0.913540,0.950000
2020-05-31,SCOTIABANK,2.549745,4.718502,3.694922,2.920549,4.100000
2020-06-30,ALFIN,2.040553,17.534365,10.892083,5.656198,8.130000
2020-06-30,BANCOM,2.404377,2.706867,2.517676,2.506709,2.730000
2020-06-30,BBVA,2.612571,3.798158,3.437174,2.919482,3.230000
2020-06-30,BCP,2.315653,2.735127,2.534178,2.431218,2.670000
2020-06-30,BIF,1.994046,3.117327,2.611192,2.204375,2.310000
2020-06-30,FALABELLA,2.225588,12.479310,6.846442,3.755860,5.130000
2020-06-30,GNB,2.932174,7.200134,5.031693,3.639759,4.010000
2020-06-30,INTERBANK,1.520866,3.448401,2.646953,2.049514,2.440000
2020-06-30,MIBANCO,3.176487,5.475035,4.250582,3.675395,6.510000
2020-06-30,PICHINCHA,2.664689,4.252283,3.694692,3.136364,4.320000
2020-06-30,RIPLEY,0.074103,4.106553,2.387587,1.145266,1.820000
2020-06-30,SANTANDER,0.907730,0.943014,0.942990,0.942990,0.940000
2020-06-30,SCOTIABANK,2.510839,4.393234,3.548758,2.879884,4.130000
2020-07-31,ALFIN,2.094672,19.199452,10.725655,5.840534,8.220000
2020-07-31,BANCOM,2.378708,2.575258,2.540089,2.515121,2.580000
2020-07-31,BBVA,2.572913,3.450266,3.032367,2.722488,3.040000
2020-07-31,BCP,2.331534,2.953291,2.532319,2.420559,2.710000
2020-07-31,BIF,1.997946,3.443368,2.484782,2.211985,2.310000
2020-07-31,FALABELLA,2.210400,10.783333,8.042628,4.404074,5.450000
2020-07-31,GNB,3.158657,7.440878,5.307705,3.923113,4.340000
2020-07-31,INTERBANK,1.534815,3.666322,2.550377,2.047215,2.280000
2020-07-31,MIBANCO,3.423455,6.046560,4.789267,4.064751,5.910000
2020-07-31,PICHINCHA,2.643357,4.158132,3.471918,3.141531,4.010000
2020-07-31,RIPLEY,0.082525,5.907233,2.524001,1.202410,2.010000
2020-07-31,SANTANDER,0.982232,0.982232,0.982232,0.982232,0.980000
2020-07-31,SCOTIABANK,2.571230,4.656565,3.534575,3.022076,3.740000
2020-08-31,ALFIN,3.827355,21.745396,11.397609,4.605130,7.940000
2020-08-31,BANCOM,2.268695,2.694435,2.563429,2.436905,2.610000
2020-08-31,BBVA,2.526281,3.536319,3.008943,2.657333,2.970000
2020-08-31,BCP,2.287590,2.934216,2.690278,2.381305,2.790000
2020-08-31,BIF,1.681172,2.919546,2.418738,1.956094,2.300000
2020-08-31,FALABELLA,2.708476,10.478615,7.910854,5.807004,6.330000
2020-08-31,GNB,3.321705,7.886323,5.788776,4.199458,4.540000
2020-08-31,INTERBANK,1.559778,4.023922,2.700648,1.961653,2.280000
2020-08-31,MIBANCO,2.890175,5.028047,4.212958,3.439217,5.670000
2020-08-31,PICHINCHA,2.607507,4.133622,3.647566,3.083428,3.960000
2020-08-31,RIPLEY,0.120307,6.788857,3.733212,1.402777,2.340000
2020-08-31,SANTANDER,0.968887,0.970179,0.968887,0.968887,0.970000
2020-08-31,SCOTIABANK,2.757317,4.700256,4.000469,3.114058,4.150000
2020-09-30,ALFIN,2.378099,26.997499,18.925610,8.095632,11.840000
2020-09-30,BANCOM,2.264537,2.882754,2.767454,2.504964,2.780000
2020-09-30,BBVA,2.525694,3.603451,3.234286,2.725158,3.000000
2020-09-30,BCP,2.295952,3.065590,2.748185,2.556973,2.880000
2020-09-30,BIF,1.857758,2.994164,2.667277,2.239561,2.560000
2020-09-30,FALABELLA,3.768230,10.134899,7.502680,5.507740,5.960000
2020-09-30,GNB,3.912391,8.131848,6.799692,5.265818,5.470000
2020-09-30,INTERBANK,1.777021,4.717305,3.477161,2.462848,2.740000
2020-09-30,MIBANCO,3.664545,6.092293,5.110345,4.459400,6.010000
2020-09-30,PICHINCHA,2.788603,4.529717,3.876933,3.446683,4.240000
2020-09-30,RIPLEY,1.685364,13.994428,6.265934,3.684033,4.280000
2020-09-30,SANTANDER,0.988942,0.989865,0.989865,0.988942,0.990000
2020-09-30,SCOTIABANK,3.008290,5.062295,4.462374,3.869547,4.410000
2020-10-31,ALFIN,5.985073,28.504703,21.474377,12.485942,15.560000
2020-10-31,BANCOM,2.550610,3.035350,2.960972,2.796266,2.980000
2020-10-31,BBVA,2.612186,3.622091,3.237078,2.900565,3.120000
2020-10-31,BCP,2.361475,3.290024,2.781736,2.538846,3.040000
2020-10-31,BIF,2.156996,4.145563,3.325616,2.467927,2.860000
2020-10-31,FALABELLA,2.512082,8.977352,6.443446,4.148168,4.630000
2020-10-31,GNB,4.324864,7.498060,6.336032,5.411878,5.480000
2020-10-31,INTERBANK,2.190224,4.813443,4.138394,3.106170,3.340000
2020-10-31,MIBANCO,4.105905,6.847721,6.237666,4.685994,6.680000
2020-10-31,PICHINCHA,3.485917,4.716104,4.449798,3.960156,4.640000
2020-10-31,RIPLEY,2.492844,16.153447,11.846274,5.280691,5.890000
2020-10-31,SANTANDER,0.756042,0.757121,0.757039,0.757039,0.780000
2020-10-31,SCOTIABANK,3.524827,5.757536,4.503327,4.001461,4.550000
2020-11-30,ALFIN,8.036415,31.586435,20.912883,12.482312,16.010000
2020-11-30,BANCOM,2.700217,3.009524,2.994204,2.927286,3.230000
2020-11-30,BBVA,2.764164,3.788669,3.358098,2.960845,3.140000
2020-11-30,BCP,2.367159,3.534871,2.979694,2.585589,3.190000
2020-11-30,BIF,1.956345,3.990188,3.314481,2.569423,3.170000
2020-11-30,FALABELLA,2.355407,8.356119,6.280530,4.247241,4.720000
2020-11-30,GNB,4.692374,7.239853,6.071751,5.278636,5.360000
2020-11-30,INTERBANK,2.520383,4.858128,3.986166,3.464252,3.700000
2020-11-30,MIBANCO,3.623820,6.860973,5.816606,5.350358,6.790000
2020-11-30,PICHINCHA,3.709405,5.138447,4.754544,4.355710,4.710000
2020-11-30,RIPLEY,2.969918,16.794630,12.843297,9.098398,9.510000
2020-11-30,SANTANDER,0.769796,0.789873,0.769908,0.769796,0.810000
2020-11-30,SCOTIABANK,3.703087,6.458226,5.235993,4.129779,4.790000
2020-12-31,ALFIN,7.001144,30.905095,22.226384,11.173371,15.460000
2020-12-31,BANCOM,2.161593,2.484464,2.461927,2.444175,2.560000
2020-12-31,BBVA,2.827002,3.825076,3.396113,3.029790,3.220000
2020-12-31,BCP,2.342712,3.510748,3.134215,2.710630,3.200000
2020-12-31,BIF,2.379505,3.709493,3.326706,2.792509,3.180000
2020-12-31,FALABELLA,2.668286,7.617412,5.894903,4.337015,4.690000
2020-12-31,GNB,3.277951,5.403870,4.435106,3.761331,3.890000
2020-12-31,INTERBANK,2.766077,4.653114,3.864662,3.227757,3.400000
2020-12-31,MIBANCO,4.805275,7.161279,6.010226,5.238686,7.080000
2020-12-31,PICHINCHA,4.135673,5.659083,5.344320,5.150044,5.550000
2020-12-31,RIPLEY,7.618072,17.480279,14.875078,11.279808,11.650000
2020-12-31,SANTANDER,0.807437,0.876276,0.828340,0.807437,0.890000
2020-12-31,SCOTIABANK,3.738959,6.523143,5.756614,4.734523,5.370000
2021-01-31,ALFIN,4.697226,33.927535,22.865502,13.072260,15.190000
2021-01-31,BANCOM,2.305011,3.262341,2.505143,2.479091,3.380000
2021-01-31,BBVA,2.934885,3.899879,3.432320,3.141280,3.370000
2021-01-31,BCP,2.330994,3.309901,2.976467,2.711571,3.100000
2021-01-31,BIF,2.668817,3.854695,3.338545,3.082288,3.350000
2021-01-31,FALABELLA,2.878399,7.112367,5.557996,4.187348,4.490000
2021-01-31,GNB,3.075077,5.730853,4.159113,3.466096,3.990000
2021-01-31,INTERBANK,2.474377,4.294498,3.658472,3.067461,3.220000
2021-01-31,MIBANCO,4.791795,7.572544,6.386755,5.452996,7.480000
2021-01-31,PICHINCHA,4.408677,5.478655,5.001688,4.870027,5.430000
2021-01-31,RIPLEY,4.622675,11.839124,10.422968,8.223939,8.490000
2021-01-31,SANTANDER,0.803028,0.918931,0.863206,0.823851,0.910000
2021-01-31,SCOTIABANK,4.272354,6.408685,5.721652,5.149180,5.680000
2021-02-28,ALFIN,5.233929,35.093995,23.024973,13.729541,14.640000
2021-02-28,BANCOM,2.320935,3.479522,2.695485,2.656260,3.820000
2021-02-28,BBVA,2.960093,3.990998,3.504273,3.150229,3.370000
2021-02-28,BCP,2.451375,3.295031,2.926860,2.691290,3.090000
2021-02-28,BIF,2.773272,3.820058,3.357662,2.961690,3.300000
2021-02-28,FALABELLA,2.362593,6.521339,4.726144,3.480342,3.860000
2021-02-28,GNB,2.925188,5.952177,4.108785,3.398066,3.890000
2021-02-28,INTERBANK,2.605821,4.299408,3.660176,3.179696,3.350000
2021-02-28,MIBANCO,5.094192,8.384583,6.844350,5.844593,8.250000
2021-02-28,PICHINCHA,4.505150,5.745448,5.111040,4.819900,5.650000
2021-02-28,RIPLEY,3.869395,9.671621,7.308849,6.059403,6.290000
2021-02-28,SANTANDER,0.805786,0.998728,0.878628,0.845534,1.010000
2021-02-28,SCOTIABANK,4.586443,6.247286,5.504974,5.059520,5.490000
2021-03-31,ALFIN,7.671557,35.554973,25.444545,17.412224,18.610000
2021-03-31,BANCOM,2.364292,3.782698,3.452164,2.645583,3.860000
2021-03-31,BBVA,3.014751,3.970517,3.514166,3.177952,3.380000
2021-03-31,BCP,2.477641,3.321730,2.965871,2.701087,3.070000
2021-03-31,BIF,2.579007,3.597045,3.173394,2.858313,3.210000
2021-03-31,FALABELLA,1.877131,6.272200,4.071238,2.927436,3.250000
2021-03-31,GNB,2.980941,5.908044,4.673090,3.722498,3.940000
2021-03-31,INTERBANK,2.614204,4.136329,3.526542,3.069556,3.260000
2021-03-31,MIBANCO,5.493312,9.299612,7.579565,6.348276,9.160000
2021-03-31,PICHINCHA,4.258315,5.679840,5.269342,4.758292,5.580000
2021-03-31,RIPLEY,2.193618,7.955070,5.199002,3.361249,3.670000
2021-03-31,SANTANDER,0.869743,1.147807,0.917609,0.890927,1.010000
2021-03-31,SCOTIABANK,4.154241,5.636243,5.000601,4.469649,4.890000
2021-04-30,ALFIN,13.542327,38.259987,27.150721,21.127890,22.700000
2021-04-30,BANCOM,2.535874,3.673753,3.636832,3.584340,3.850000
2021-04-30,BBVA,2.991630,4.028333,3.529846,3.147127,3.330000
2021-04-30,BCP,2.378812,3.208639,2.876992,2.627522,2.940000
2021-04-30,BIF,2.451054,3.517174,2.967317,2.649550,3.060000
2021-04-30,FALABELLA,1.537913,5.916153,4.221600,2.542730,3.010000
2021-04-30,GNB,3.153201,5.919269,4.683451,3.912048,4.210000
2021-04-30,INTERBANK,2.552630,3.918349,3.424298,2.968105,3.140000
2021-04-30,MIBANCO,5.127660,9.171010,7.504393,6.228248,9.020000
2021-04-30,PICHINCHA,4.314838,5.989825,5.563461,5.055868,5.780000
2021-04-30,RIPLEY,1.443731,7.596486,5.327461,3.140068,3.470000
2021-04-30,SANTANDER,0.880956,1.068149,1.008225,0.904540,1.040000
2021-04-30,SCOTIABANK,3.759071,5.301821,4.581190,4.163984,4.550000
2021-05-31,ALFIN,8.188174,32.510122,22.259324,14.850819,16.460000
2021-05-31,BANCOM,2.759936,3.199973,3.095578,3.077053,3.280000
2021-05-31,BBVA,2.921053,3.926549,3.505653,3.098521,3.270000
2021-05-31,BCP,2.395336,3.197639,2.833858,2.606500,2.950000
2021-05-31,BIF,2.432352,3.421991,2.942509,2.685357,2.990000
2021-05-31,CITIBANK,0.000008,0.000008,0.000008,0.000008,
2021-05-31,FALABELLA,1.674667,5.473166,4.091466,2.897699,3.230000
2021-05-31,GNB,3.311317,5.812790,4.618562,3.816841,4.040000
2021-05-31,INTERBANK,2.512415,3.826543,3.258557,2.910386,3.110000
2021-05-31,MIBANCO,5.116114,9.064791,7.397926,6.289991,8.940000
2021-05-31,PICHINCHA,4.524521,6.080436,5.582230,5.254979,5.960000
2021-05-31,RIPLEY,2.034164,7.615842,5.710694,4.066048,4.310000
2021-05-31,SANTANDER,0.888992,1.003255,1.003229,0.962363,1.020000
2021-05-31,SCOTIABANK,3.626048,5.072414,4.395145,3.941671,4.370000
2021-06-30,ALFIN,3.768038,28.641715,17.002099,11.429315,12.990000
2021-06-30,BANCOM,2.732721,3.274640,3.182602,3.076313,3.370000
2021-06-30,BBVA,2.968037,3.824130,3.519725,3.085701,3.260000
2021-06-30,BCP,2.384342,3.195281,2.853908,2.583252,3.090000
2021-06-30,BIF,2.478863,3.372382,2.979091,2.671174,2.970000
2021-06-30,FALABELLA,1.830508,5.093992,3.848357,2.762500,3.050000
2021-06-30,GNB,3.378725,5.796119,4.715003,3.897970,4.080000
2021-06-30,INTERBANK,2.497600,3.725546,3.220938,2.856024,3.030000
2021-06-30,MIBANCO,5.431652,9.060958,7.491160,6.393899,8.950000
2021-06-30,PICHINCHA,4.857082,6.375154,5.875434,5.452497,6.310000
2021-06-30,RIPLEY,2.407785,7.456879,5.524502,3.933141,4.180000
2021-06-30,SANTANDER,0.964702,1.273600,1.004542,1.004535,1.310000
2021-06-30,SCOTIABANK,3.661398,5.029506,4.428992,3.980029,4.390000
2021-07-31,ALFIN,2.085824,22.105586,12.644001,7.563552,8.900000
2021-07-31,BANCOM,2.959445,3.646259,3.477518,3.392068,4.320000
2021-07-31,BBVA,2.990208,3.870296,3.451327,3.136028,3.410000
